Ciudad,Fecha,Gestor,#,Etapa,Fuente,Sucursal,Categoría,kg,Usuario,Hora Registro,ID
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Polyboard,2,F. Ramírez,7/7/2025,18019
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,PVC,,F. Ramírez,7/7/2025,18020
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Rechazo,2,,,18021
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Rechazo,2,F. Ramírez,7/7/2025,18022
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,T. de grasa,,F. Ramírez,7/7/2025,18023
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Tetra Pak,,F. Ramírez,7/7/2025,18024
Bogotá,6/20/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Vidrio,,F. Ramírez,7/7/2025,18025
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Acrílico,,F. Ramírez,7/4/2025,18026
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Aluminio,5,,,18027
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Aluminio,5,F. Ramírez,7/4/2025,18028
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Archivo,0.8,,,18029
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Archivo,0.8,F. Ramírez,7/4/2025,18030
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Cartón,67.4,,,18031
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Cartón,67.4,F. Ramírez,7/4/2025,18032
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Chatarra,,F. Ramírez,7/4/2025,18033
Cali,6/20/2025,WERO,53764,Recolección,Qbano,Av. Roosevelt - Cali,Mezclado,2.94,,,18034
Cali,6/20/2025,WERO,53764,Recolección,Qbano,Av. Roosevelt - Cali,Mezclado,2.94,F. Ramírez,7/3/2025,18035
Cali,6/20/2025,WERO,53754,Recolección,Qbano,Calima - Cali,Mezclado,1.8,,,18036
Cali,6/20/2025,WERO,53754,Recolección,Qbano,Calima - Cali,Mezclado,1.8,F. Ramírez,7/3/2025,18037
Cali,6/20/2025,WERO,53763,Recolección,Qbano,Cámbulos - Cali,Mezclado,1.14,,,18038
Cali,6/20/2025,WERO,53763,Recolección,Qbano,Cámbulos - Cali,Mezclado,1.14,F. Ramírez,7/3/2025,18039
Cali,6/20/2025,WERO,11079,Recolección,Qbano,Ciudad Jardín - Cali,Mezclado,14.64,,,18040
Cali,6/20/2025,WERO,11079,Recolección,Qbano,Ciudad Jardín - Cali,Mezclado,14.64,F. Ramírez,7/3/2025,18041
Cali,6/20/2025,WERO,53755,Recolección,Qbano,Guayacanes - Cali,Mezclado,4.65,,,18042
Cali,6/20/2025,WERO,53755,Recolección,Qbano,Guayacanes - Cali,Mezclado,4.65,F. Ramírez,7/3/2025,18043
Cali,6/20/2025,WERO,53753,Recolección,Qbano,La Merced - Cali,Mezclado,6.16,,,18044
Cali,6/20/2025,WERO,11075,Recolección,Qbano,La Merced - Cali,Mezclado,15.5,,,18045
Cali,6/20/2025,WERO,53753,Recolección,Qbano,La Merced - Cali,Mezclado,6.16,F. Ramírez,7/3/2025,18046
Cali,6/20/2025,WERO,11075,Recolección,Qbano,La Merced - Cali,Mezclado,15.5,F. Ramírez,7/3/2025,18047
Cali,6/20/2025,WERO,53752,Recolección,Qbano,Norte 1 - Cali,Mezclado,7.48,,,18048
Cali,6/20/2025,WERO,11070,Recolección,Qbano,Norte 1 - Cali,Mezclado,16.38,,,18049
Cali,6/20/2025,WERO,53752,Recolección,Qbano,Norte 1 - Cali,Mezclado,7.48,F. Ramírez,7/3/2025,18050
Cali,6/20/2025,WERO,11070,Recolección,Qbano,Norte 1 - Cali,Mezclado,16.38,F. Ramírez,7/3/2025,18051
Cali,6/20/2025,WERO,53751,Recolección,Qbano,Norte 2 - Cali,Mezclado,4.42,,,18052
Cali,6/20/2025,WERO,53751,Recolección,Qbano,Norte 2 - Cali,Mezclado,4.42,F. Ramírez,7/3/2025,18053
Cali,6/20/2025,WERO,53762,Recolección,Qbano,Panamericano - Cali,Mezclado,0.38,,,18054
Cali,6/20/2025,WERO,53762,Recolección,Qbano,Panamericano - Cali,Mezclado,0.38,F. Ramírez,7/3/2025,18055
Cali,6/20/2025,WERO,53765,Recolección,Qbano,San Fernando - Cali,Mezclado,6.68,,,18056
Cali,6/20/2025,WERO,53765,Recolección,Qbano,San Fernando - Cali,Mezclado,6.68,F. Ramírez,7/3/2025,18057
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Orgánicos,234,,,18058
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Orgánicos,234,F. Ramírez,7/4/2025,18059
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PEAD,2.9,,,18060
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PEAD,2.9,F. Ramírez,7/4/2025,18061
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PEBD,10,,,18062
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PEBD,10,F. Ramírez,7/4/2025,18063
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PET,8.6,,,18064
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PET,8.6,F. Ramírez,7/4/2025,18065
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Plegadiza,10,,,18066
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Plegadiza,10,F. Ramírez,7/4/2025,18067
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Polyboard,,F. Ramírez,7/4/2025,18068
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,PVC,,F. Ramírez,7/4/2025,18069
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Rechazo,30,,,18070
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Rechazo,30,F. Ramírez,7/4/2025,18071
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,T. de grasa,,F. Ramírez,7/4/2025,18072
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Tetra Pak,,F. Ramírez,7/4/2025,18073
Cali,6/20/2025,WERO,,Caracterización,Qbano,Cali,Vidrio,,F. Ramírez,7/4/2025,18074
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Acrílico,,F. Ramírez,7/4/2025,18075
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Aluminio,4,,,18076
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Aluminio,4,F. Ramírez,7/4/2025,18077
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Archivo,5.2,,,18078
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Archivo,5.2,F. Ramírez,7/4/2025,18079
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Cartón,17,,,18080
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Cartón,17,F. Ramírez,7/4/2025,18081
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Chatarra,,F. Ramírez,7/4/2025,18082
Cali,6/20/2025,WERO,53749,Recolección,Storia D´Amore,Granada,Mezclado,219,,,18083
Cali,6/20/2025,WERO,53749,Recolección,Storia D´Amore,Granada,Mezclado,219,F. Ramírez,7/4/2025,18084
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Orgánicos,,F. Ramírez,7/4/2025,18085
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PEAD,6.3,,,18086
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PEAD,6.3,F. Ramírez,7/4/2025,18087
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PEBD,1.4,,,18088
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PEBD,1.4,F. Ramírez,7/4/2025,18089
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PET,7.1,,,18090
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PET,7.1,F. Ramírez,7/4/2025,18091
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Plegadiza,,F. Ramírez,7/4/2025,18092
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Polyboard,,F. Ramírez,7/4/2025,18093
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,PVC,,F. Ramírez,7/4/2025,18094
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Rechazo,,F. Ramírez,7/4/2025,18095
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,T. de grasa,,F. Ramírez,7/4/2025,18096
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Tetra Pak,,F. Ramírez,7/4/2025,18097
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Vidrio,695.1,,,18098
Cali,6/20/2025,WERO,,Caracterización,Storia D´Amore,Cali,Vidrio,695.1,F. Ramírez,7/4/2025,18099
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Acrílico,,F. Ramírez,7/4/2025,18100
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Aluminio,,F. Ramírez,7/4/2025,18101
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Archivo,9.5,,,18102
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Archivo,9.5,F. Ramírez,7/4/2025,18103
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Cartón,56,,,18104
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Cartón,56,F. Ramírez,7/4/2025,18105
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Chatarra,11,,,18106
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Chatarra,11,F. Ramírez,7/4/2025,18107
Cali,6/20/2025,WERO,53760,Recolección,Tortelli,Palmas Mall,Mezclado,32.1,,,18108
Cali,6/20/2025,WERO,53760,Recolección,Tortelli,Palmas Mall,Mezclado,32.1,F. Ramírez,7/4/2025,18109
Cali,6/20/2025,WERO,53750,Recolección,Tortelli,Peñón,Mezclado,90.84,,,18110
Cali,6/20/2025,WERO,53750,Recolección,Tortelli,Peñón,Mezclado,90.84,F. Ramírez,7/4/2025,18111
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Orgánicos,,F. Ramírez,7/4/2025,18112
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,PEAD,3,,,18113
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,PEAD,3,F. Ramírez,7/4/2025,18114
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,PEBD,,F. Ramírez,7/4/2025,18115
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,PET,3,,,18116
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,PET,3,F. Ramírez,7/4/2025,18117
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Plegadiza,,F. Ramírez,7/4/2025,18118
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Polyboard,,F. Ramírez,7/4/2025,18119
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,PVC,,F. Ramírez,7/4/2025,18120
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Rechazo,1.2,,,18121
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Rechazo,1.2,F. Ramírez,7/4/2025,18122
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,T. de grasa,,F. Ramírez,7/4/2025,18123
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Tetra Pak,,F. Ramírez,7/4/2025,18124
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Vidrio,264.6,,,18125
Cali,6/20/2025,WERO,,Caracterización,Tortelli,Cali,Vidrio,264.6,F. Ramírez,7/4/2025,18126
Bogotá,6/23/2025,WERO,9804,Recolección,Pan Pa' Ya,Calle 96,Mezclado,2.4,,,18127
Bogotá,6/23/2025,WERO,9804,Recolección,Pan Pa' Ya,Calle 96,Mezclado,2.4,F. Ramírez,7/3/2025,18128
Bogotá,6/23/2025,WERO,9805,Recolección,Pan Pa' Ya,Calle 98,Mezclado,0,,,18129
Bogotá,6/23/2025,WERO,9805,Recolección,Pan Pa' Ya,Calle 98,Mezclado,0,F. Ramírez,7/3/2025,18130
Bogotá,6/23/2025,WERO,9801,Recolección,Pan Pa' Ya,Chapinero,Mezclado,5,,,18131
Bogotá,6/23/2025,WERO,9801,Recolección,Pan Pa' Ya,Chapinero,Mezclado,5,F. Ramírez,7/3/2025,18132
Bogotá,6/23/2025,WERO,9806,Recolección,Pan Pa' Ya,Chico Miranda,Mezclado,6,,,18133
Bogotá,6/23/2025,WERO,9806,Recolección,Pan Pa' Ya,Chico Miranda,Mezclado,6,F. Ramírez,7/3/2025,18134
Bogotá,6/23/2025,WERO,9803,Recolección,Pan Pa' Ya,El Retiro,Mezclado,8,,,18135
Bogotá,6/23/2025,WERO,9803,Recolección,Pan Pa' Ya,El Retiro,Mezclado,8,F. Ramírez,7/3/2025,18136
Bogotá,6/23/2025,WERO,9808,Recolección,Pan Pa' Ya,La Calleja,Mezclado,4.5,,,18137
Bogotá,6/23/2025,WERO,9808,Recolección,Pan Pa' Ya,La Calleja,Mezclado,4.5,F. Ramírez,7/3/2025,18138
Bogotá,6/23/2025,WERO,9811,Recolección,Pan Pa' Ya,Mazuren,Mezclado,3.3,,,18139
Bogotá,6/23/2025,WERO,9811,Recolección,Pan Pa' Ya,Mazuren,Mezclado,3.3,F. Ramírez,7/3/2025,18140
Bogotá,6/23/2025,WERO,9807,Recolección,Pan Pa' Ya,Pasadena,Mezclado,4,,,18141
Bogotá,6/23/2025,WERO,9807,Recolección,Pan Pa' Ya,Pasadena,Mezclado,4,F. Ramírez,7/3/2025,18142
Bogotá,6/23/2025,WERO,9802,Recolección,Pan Pa' Ya,Rosales,Mezclado,7.5,,,18143
Bogotá,6/23/2025,WERO,9802,Recolección,Pan Pa' Ya,Rosales,Mezclado,7.5,F. Ramírez,7/3/2025,18144
Bogotá,6/23/2025,WERO,9809,Recolección,Pan Pa' Ya,Suba,Mezclado,1.5,,,18145
Bogotá,6/23/2025,WERO,9809,Recolección,Pan Pa' Ya,Suba,Mezclado,1.5,F. Ramírez,7/3/2025,18146
Bogotá,6/23/2025,WERO,9815,Recolección,Papa John's,Corferias,Mezclado,1,,,18147
Bogotá,6/23/2025,WERO,9815,Recolección,Papa John's,Corferias,Mezclado,1,F. Ramírez,7/3/2025,18148
Bogotá,6/23/2025,WERO,9820,Recolección,Papa John's,Restrepo,Mezclado,30,,,18149
Bogotá,6/23/2025,WERO,9820,Recolección,Papa John's,Restrepo,Mezclado,30,F. Ramírez,7/3/2025,18150
Bogotá,6/23/2025,WERO,9818,Recolección,Qbano,Galan - Bogotá,Mezclado,4.5,,,18151
Bogotá,6/23/2025,WERO,9818,Recolección,Qbano,Galan - Bogotá,Mezclado,4.5,F. Ramírez,7/3/2025,18152
Bogotá,6/23/2025,WERO,9817,Recolección,Qbano,Kennedy - Bogotá,Mezclado,4.7,,,18153
Bogotá,6/23/2025,WERO,9817,Recolección,Qbano,Kennedy - Bogotá,Mezclado,4.7,F. Ramírez,7/3/2025,18154
Bogotá,6/23/2025,WERO,9813,Recolección,Qbano,Lourdes - Bogotá,Mezclado,2,,,18155
Bogotá,6/23/2025,WERO,9813,Recolección,Qbano,Lourdes - Bogotá,Mezclado,2,F. Ramírez,7/3/2025,18156
Bogotá,6/23/2025,WERO,9816,Recolección,Qbano,Mundo Aventura - Bogotá,Mezclado,0,,,18157
Bogotá,6/23/2025,WERO,9816,Recolección,Qbano,Mundo Aventura - Bogotá,Mezclado,0,F. Ramírez,7/3/2025,18158
Bogotá,6/23/2025,WERO,9812,Recolección,Qbano,Pepe Sierra - Bogotá,Mezclado,6,,,18159
Bogotá,6/23/2025,WERO,9812,Recolección,Qbano,Pepe Sierra - Bogotá,Mezclado,6,F. Ramírez,7/3/2025,18160
Bogotá,6/23/2025,WERO,9814,Recolección,Qbano,Quinta Paredes - Bogotá,Mezclado,0.5,,,18161
Bogotá,6/23/2025,WERO,9814,Recolección,Qbano,Quinta Paredes - Bogotá,Mezclado,0.5,F. Ramírez,7/3/2025,18162
Bogotá,6/23/2025,WERO,9819,Recolección,Qbano,Santa Isabel - Bogotá,Mezclado,2.5,,,18163
Bogotá,6/23/2025,WERO,9819,Recolección,Qbano,Santa Isabel - Bogotá,Mezclado,2.5,F. Ramírez,7/3/2025,18164
Bogotá,6/23/2025,WERO,9810,Recolección,Qbano,Villa del Prado - Bogotá,Mezclado,1.5,,,18165
Bogotá,6/23/2025,WERO,9810,Recolección,Qbano,Villa del Prado - Bogotá,Mezclado,1.5,F. Ramírez,7/3/2025,18166
Cali,6/24/2025,WERO,53766,Recolección,Dunkin Cali,San Vicente,Mezclado,1.48,,,18167
Cali,6/24/2025,WERO,53766,Recolección,Dunkin Cali,San Vicente,Mezclado,1.48,F. Ramírez,7/4/2025,18168
Cali,6/24/2025,WERO,53768,Recolección,Mr. Bross,Ciudad Jardín,Mezclado,0.28,,,18169
Cali,6/24/2025,WERO,53768,Recolección,Mr. Bross,Ciudad Jardín,Mezclado,0.28,F. Ramírez,7/4/2025,18170
Cali,6/24/2025,WERO,53769,Recolección,Mr. Bross,El Refugio,Mezclado,0,,,18171
Cali,6/24/2025,WERO,53769,Recolección,Mr. Bross,El Refugio,Mezclado,0,F. Ramírez,7/4/2025,18172
Cali,6/24/2025,WERO,53772,Recolección,Mr. Bross,La Flora,Mezclado,5.32,,,18173
Cali,6/24/2025,WERO,53772,Recolección,Mr. Bross,La Flora,Mezclado,5.32,F. Ramírez,7/4/2025,18174
Cali,6/24/2025,WERO,53771,Recolección,Mr. Bross,Los Gatos,Mezclado,1.06,,,18175
Cali,6/24/2025,WERO,53771,Recolección,Mr. Bross,Los Gatos,Mezclado,1.06,F. Ramírez,7/4/2025,18176
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Acrílico,,F. Ramírez,7/7/2025,18177
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Aluminio,,F. Ramírez,7/7/2025,18178
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Archivo,,F. Ramírez,7/7/2025,18179
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Cartón,17,,,18180
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Cartón,7,F. Ramírez,7/7/2025,18181
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Chatarra,,F. Ramírez,7/7/2025,18182
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Orgánicos,,F. Ramírez,7/7/2025,18183
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PEAD,9,,,18184
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PEAD,9,F. Ramírez,7/7/2025,18185
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PEBD,,F. Ramírez,7/7/2025,18186
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PET,24,,,18187
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PET,24,F. Ramírez,7/7/2025,18188
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Plegadiza,,F. Ramírez,7/7/2025,18189
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Polyboard,,F. Ramírez,7/7/2025,18190
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,PVC,,F. Ramírez,7/7/2025,18191
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Rechazo,2,,,18192
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Rechazo,2,F. Ramírez,7/7/2025,18193
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,T. de grasa,,F. Ramírez,7/7/2025,18194
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Tetra Pak,,F. Ramírez,7/7/2025,18195
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Vidrio,2,,,18196
Bogotá,6/24/2025,ASSORSA,,Caracterización,Pan Pa' Ya,Bogotá,Vidrio,2,F. Ramírez,7/7/2025,18197
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Acrílico,,F. Ramírez,7/7/2025,18198
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Aluminio,,F. Ramírez,7/7/2025,18199
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Archivo,7,,,18200
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Archivo,7,F. Ramírez,7/7/2025,18201
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Cartón,4,,,18202
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Cartón,4,F. Ramírez,7/7/2025,18203
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Chatarra,,F. Ramírez,7/7/2025,18204
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Orgánicos,,F. Ramírez,7/7/2025,18205
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,PEAD,,F. Ramírez,7/7/2025,18206
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,PEBD,,F. Ramírez,7/7/2025,18207
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,PET,18,,,18208
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,PET,18,F. Ramírez,7/7/2025,18209
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Plegadiza,,F. Ramírez,7/7/2025,18210
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Polyboard,,F. Ramírez,7/7/2025,18211
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,PVC,,F. Ramírez,7/7/2025,18212
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Rechazo,2,,,18213
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Rechazo,2,F. Ramírez,7/7/2025,18214
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,T. de grasa,,F. Ramírez,7/7/2025,18215
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Tetra Pak,,F. Ramírez,7/7/2025,18216
Bogotá,6/24/2025,ASSORSA,,Caracterización,Papa John's,Bogotá,Vidrio,,F. Ramírez,7/7/2025,18217
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Acrílico,,F. Ramírez,7/7/2025,18218
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Aluminio,,F. Ramírez,7/7/2025,18219
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Archivo,5,,,18220
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Archivo,5,F. Ramírez,7/7/2025,18221
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Cartón,12,,,18222
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Cartón,12,F. Ramírez,7/7/2025,18223
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Chatarra,,F. Ramírez,7/7/2025,18224
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Orgánicos,,F. Ramírez,7/7/2025,18225
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,PEAD,,F. Ramírez,7/7/2025,18226
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,PEBD,,F. Ramírez,7/7/2025,18227
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,PET,8,,,18228
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,PET,2,F. Ramírez,7/7/2025,18229
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Plegadiza,,F. Ramírez,7/7/2025,18230
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Polyboard,3,,,18231
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Polyboard,3,F. Ramírez,7/7/2025,18232
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,PVC,,F. Ramírez,7/7/2025,18233
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Rechazo,2,,,18234
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Rechazo,2,F. Ramírez,7/7/2025,18235
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,T. de grasa,,F. Ramírez,7/7/2025,18236
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Tetra Pak,,F. Ramírez,7/7/2025,18237
Bogotá,6/24/2025,ASSORSA,,Caracterización,Qbano,Bogotá,Vidrio,,F. Ramírez,7/7/2025,18238
Cali,6/24/2025,WERO,11084,Recolección,Qbano,Cañaveralejo - Cali,Mezclado,10.48,,,18239
Cali,6/24/2025,WERO,11084,Recolección,Qbano,Cañaveralejo - Cali,Mezclado,10.48,F. Ramírez,7/3/2025,18240
Cali,6/24/2025,WERO,11082,Recolección,Qbano,Chapinero - Cali,Mezclado,60,,,18241
Cali,6/24/2025,WERO,11082,Recolección,Qbano,Chapinero - Cali,Mezclado,60,F. Ramírez,7/3/2025,18242
Cali,6/24/2025,WERO,53770,Recolección,Qbano,Normandia - Cali,Mezclado,7.64,,,18243
Cali,6/24/2025,WERO,11085,Recolección,Qbano,Normandia - Cali,Mezclado,37.5,,,18244
Cali,6/24/2025,WERO,53770,Recolección,Qbano,Normandia - Cali,Mezclado,7.64,F. Ramírez,7/3/2025,18245
Cali,6/24/2025,WERO,11085,Recolección,Qbano,Normandia - Cali,Mezclado,37.5,F. Ramírez,7/3/2025,18246
Cali,6/24/2025,WERO,53774,Recolección,Qbano,Norte 2 - Cali,Mezclado,8.6,,,18247
Cali,6/24/2025,WERO,53774,Recolección,Qbano,Norte 2 - Cali,Mezclado,8.6,F. Ramírez,7/3/2025,18248
Cali,6/24/2025,WERO,53767,Recolección,Tortelli,Peñón,Mezclado,142.08,,,18249
Cali,6/24/2025,WERO,53767,Recolección,Tortelli,Peñón,Mezclado,142.08,F. Ramírez,7/4/2025,18250
Bogotá,6/25/2025,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Acrílico,,F. Ramírez,7/7/2025,18251
Bogotá,6/25/2025,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Aluminio,,F. Ramírez,7/7/2025,18252
Bogotá,6/25/2025,ASSORSA,,Caracterización,Dunkin Bogotá,Bogotá,Archivo,4,,,18253
